name,count_2023,count_2024,count_2025,birthDate,deathDate,nationality,occupationType,vol_jump_dates
Anthony Davis,72663.0,23135.0,12530.0,1993-03-11T00:00:00Z,,United States,Celebrity,"[20230510, 20230511, 20241225, 20250201, 20250202, 20250207, 20250208]"
Antony Blinken,277894.0,181680.0,11811.0,1962-04-16T00:00:00Z,,United States,Politician,"[20230617, 20230618, 20231011, 20231012, 20231031, 20231102, 20231116, 20240129, 20240401, 20240425, 20240426, 20240514]"
Ariana Grande,44392.0,87464.0,44992.0,1993-06-26T00:00:00Z,,United States,Celebrity,"[20230411, 20230412, 20230716, 20230717, 20230727, 20240111, 20240112, 20240307, 20240308, 20241012, 20241121, 20241122, 20241123, 20241231, 20250105, 20250302, 20250327, 20250328]"
Arnold Schwarzenegger,46346.0,29616.0,9279.0,1947-07-30T00:00:00Z,,United States and Austria,Celebrity,"[20230429, 20230525, 20230526, 20230603, 20230606, 20230607, 20230608, 20230610, 20230611, 20230617, 20230627, 20230628, 20230729, 20231223, 20240117, 20240211, 20240310, 20241029, 20241030, 20241217, 20241218, 20250424]"
Arvind Kejriwal,62389.0,148040.0,42073.0,1968-08-16T00:00:00Z,,India,Politician,"[20240320, 20240321, 20240418, 20240419, 20240420, 20240428, 20240506, 20240509, 20240510, 20240620, 20240715, 20240720, 20240729, 20240914, 20240915, 20240921, 20250207]"
Barack Obama,200524.0,269580.0,96722.0,1961-08-04T00:00:00Z,,United States,Politician,"[20231223, 20240720, 20240721, 20240820, 20240821, 20241105, 20250119, 20250120, 20250123]"
Ben Affleck,56623.0,78043.0,29444.0,1972-08-15T00:00:00Z,,United States,Celebrity,"[20230205, 20230206, 20230212, 20230511, 20240211, 20240515, 20240516, 20240820, 20240821]"
Benjamin Netanyahu,596777.0,770568.0,229396.0,1949-10-21T00:00:00Z,,Israel,Politician,"[20230326, 20230712, 20230722, 20230723, 20231006, 20231007, 20240119, 20240120, 20240317, 20240326, 20240331, 20240401, 20240413, 20240519, 20240723, 20240724, 20240927, 20240928, 20241019, 20241031, 20241103, 20241104, 20241120, 20241121, 20241229]"
Bernard Arnault,13735.0,11487.0,5577.0,1949-03-05T00:00:00Z,,France,Entrepreneur,"[20230111, 20230126, 20230130, 20230404, 20230405, 20230616, 20230903, 20230904, 20230929, 20231005, 20231028, 20240126, 20240127, 20240128, 20240210, 20240402, 20240508, 20240808, 20241127, 20241206, 20250120, 20250128, 20250129]"
Bernie Sanders,37156.0,52836.0,23151.0,1941-09-08T00:00:00Z,,United States,Politician,"[20240627, 20240720, 20240721, 20240820, 20241105, 20241106, 20250120, 20250129, 20250130, 20250304, 20250320, 20250321, 20250412, 20250413]"
Bill Clinton,85642.0,114585.0,36029.0,1946-08-19T00:00:00Z,,United States,Politician,"[20240103, 20240821, 20241223, 20250119]"
Bill Gates,109927.0,45749.0,21817.0,1955-10-28T00:00:00Z,<null>,United States,Entrepreneur,"[20230329, 20230330, 20230520, 20230521, 20240228, 20240229, 20240512, 20240718, 20240803, 20240819, 20241019, 20241023, 20250125, 20250126, 20250201, 20250202, 20250208, 20250507, 20250508]"
Billie Eilish,42248.0,78009.0,34415.0,2001-12-18T00:00:00Z,,United States,Celebrity,"[20230324, 20231202, 20231203, 20240204, 20240310, 20240404, 20240428, 20240429, 20240516, 20240517, 20240810, 20240811, 20250202, 20250519]"
Blake Lively,24866.0,47297.0,39086.0,1987-08-25T00:00:00Z,,United States,Celebrity,"[20230126, 20230212, 20230501, 20231001, 20240211, 20240212, 20240506, 20240722, 20240807, 20240814, 20241220, 20241221]"
Blake Shelton,46879.0,52460.0,22961.0,1976-06-18T00:00:00Z,,United States,Celebrity,"[20230407, 20230523, 20230722, 20230814, 20230815, 20231017, 20231219, 20231220, 20231223, 20231231, 20240109, 20240110, 20240210, 20240409, 20240410, 20240802, 20241231, 20250526]"
Bob Dylan,52291.0,64754.0,44794.0,2000-01-01T00:00:00Z,,United States,Celebrity,"[20240723, 20240724, 20241224, 20241225, 20250110, 20250117, 20250124, 20250125, 20250131, 20250201, 20250208, 20250214, 20250228, 20250301, 20250302, 20250307, 20250328, 20250329, 20250405]"
Bob Iger,31334.0,15685.0,2677.0,1951-02-10T00:00:00Z,,United States,Entrepreneur,"[20230109, 20230208, 20230401, 20230402, 20230512, 20230712, 20230713, 20230726, 20231129, 20231130, 20240403]"
Bobby Bones,52895.0,62157.0,20086.0,1980-04-02T00:00:00Z,,United States,Celebrity,"[20230315, 20230316, 20230417, 20230511, 20230626, 20231108, 20240205, 20240226, 20240612, 20240613, 20240805, 20240818, 20240819, 20250331, 20250508]"
Boris Johnson,304639.0,105857.0,15793.0,1964-06-19T00:00:00Z,,United Kingdom,Politician,"[20230321, 20230518, 20230519, 20230608, 20230609, 20230614, 20230615, 20230710, 20240406, 20240704, 20240928, 20250523, 20250524]"
Brad Pitt,56501.0,50395.0,18836.0,1981-11-08T00:00:00Z,,United States,Celebrity,"[20230110, 20230114, 20230224, 20230708, 20230715, 20230716, 20231209, 20231217, 20231218, 20240202, 20240531, 20240705, 20240831, 20240901, 20240927, 20241230, 20250113, 20250114, 20250208]"
Brad Smith,11321.0,7516.0,2686.0,1959-01-17T00:00:00Z,,United States,Entrepreneur,"[20230110, 20230121, 20230220, 20230221, 20230305, 20230426, 20230925, 20231110, 20231114, 20231207, 20240202, 20240203, 20240209, 20240330, 20240531, 20240613, 20240907, 20241011, 20250214, 20250226, 20250302, 20250327]"
Britney Spears,143234.0,53487.0,11896.0,1981-12-02T00:00:00Z,,United States,Celebrity,"[20230114, 20230705, 20230706, 20230816, 20230817, 20230913, 20230926, 20231016, 20231017, 20231018, 20231023, 20231024, 20240502]"
Bruce Springsteen,58845.0,71855.0,21916.0,1949-09-23T00:00:00Z,,United States,Celebrity,"[20230427, 20230428, 20230517, 20230610, 20230721, 20230815, 20230816, 20230906, 20230926, 20230927, 20231030, 20231031, 20231102, 20231106, 20240201, 20240524, 20240525, 20240611, 20240922, 20241003, 20241004, 20241024, 20250515, 20250516]"
Carlo Ancelotti,35637.0,37701.0,18991.0,1959-06-10T00:00:00Z,,Italy,Celebrity,"[20240416, 20240417, 20240507, 20240508, 20240531, 20240601, 20250511, 20250512]"
Carrie Underwood,47316.0,64602.0,42959.0,1983-03-10T00:00:00Z,,United States,Celebrity,"[20241231, 20250113, 20250119, 20250120, 20250309]"
Chris Christie,71262.0,22459.0,993.0,1962-09-06T00:00:00Z,,United States,Politician,"[20230530, 20230531, 20230605, 20230606, 20230612, 20230823, 20230824, 20230927, 20231108, 20231206, 20240109, 20240110, 20240910, 20250424]"
Chris Evans,25442.0,18939.0,6971.0,1981-06-13T00:00:00Z,,United States,Celebrity,"[20230106, 20230214, 20230910, 20230911]"
Chris Hemsworth,19871.0,28167.0,6158.0,1983-08-11T00:00:00Z,,Australia,Celebrity,"[20230114, 20230402, 20230603, 20230606, 20230615, 20230616, 20230617, 20230810, 20230811, 20231006, 20240310, 20240430, 20240506, 20240523, 20240524, 20240823]"
Chris Pratt,22535.0,12119.0,6956.0,1978-06-21T00:00:00Z,,United States,Celebrity,"[20230331, 20230405, 20230408, 20230422, 20230503, 20230505, 20230929, 20231113, 20240419, 20240517, 20240628, 20241017, 20241111, 20250209, 20250226, 20250227, 20250306, 20250313, 20250314, 20250315]"
Chris Stapleton,43355.0,52685.0,13057.0,1978-04-15T00:00:00Z,,United States,Celebrity,"[20230211, 20230212, 20231108, 20241120, 20241231]"
Chuck Schumer,28754.0,34076.0,24446.0,1950-11-23T00:00:00Z,,United States,Politician,"[20231129, 20240310, 20240313, 20240314, 20240617, 20241017, 20241105, 20250313]"
Cristiano Ronaldo,857002.0,59726.0,15457.0,1985-02-05T00:00:00Z,,Portugal,Celebrity,"[20230118, 20230204, 20230224, 20230225, 20230323, 20230812, 20231012, 20231013, 20240204, 20240617, 20240621, 20240630, 20240701, 20240704, 20240705, 20240821, 20250204, 20250526]"
Cyril Ramaphosa,55518.0,40568.0,12545.0,1952-11-17T00:00:00Z,,South Africa,Politician,"[20230115, 20230214, 20230616, 20231028, 20231029, 20240107, 20240614, 20240615, 20240618, 20240619, 20250520, 20250521]"
Dana White,62752.0,20710.0,10411.0,1969-07-29T00:00:00Z,,United States,Entrepreneur,"[20230103, 20230111, 20240718, 20241105, 20241116, 20250106]"
Danielle Smith,35249.0,36333.0,27989.0,1971-04-01T00:00:00Z,,Canada,Politician,"[20230207, 20230329, 20230518, 20230529, 20240131, 20240201, 20240724, 20240725, 20240917, 20240924, 20250112, 20250115, 20250304, 20250322, 20250323, 20250428, 20250429, 20250504, 20250505]"
David Beckham,54609.0,30701.0,12435.0,1975-05-02T00:00:00Z,,United Kingdom,Celebrity,"[20230721, 20231003, 20231004, 20231005, 20231006, 20231013, 20231021, 20231114, 20231115]"
David Solomon ,4316.0,2027.0,1247.0,1962-01-17T00:00:00Z,,United States,Entrepreneur,"[20230204, 20230612, 20230621, 20230810, 20230811, 20230911, 20231016, 20231017, 20240304, 20250116, 20250117, 20250206, 20250207, 20250526]"
Dolly Parton,89506.0,84397.0,38048.0,1946-01-19T00:00:00Z,,United States,Celebrity,"[20231122, 20231123, 20250303, 20250304]"
Donald Trump,1910209.0,3705629.0,2572869.0,1945-06-14T00:00:00Z,,United States,Politician,"[20230824, 20240712, 20240713, 20241105, 20250119]"
Dua Lipa,48028.0,70201.0,13970.0,1995-08-22T00:00:00Z,,United Kingdom and Albania,Celebrity,"[20230501, 20230519, 20230520, 20231109, 20231116, 20231117, 20231118, 20240204, 20240411, 20240502, 20240504, 20240511, 20240627, 20240628, 20240911, 20240912, 20241207, 20241215]"
Ed Sheeran,73907.0,33650.0,19102.0,1991-02-17T00:00:00Z,,United Kingdom,Celebrity,"[20230224, 20230228, 20230301, 20230321, 20230415, 20230428, 20230501, 20230502, 20230503, 20230504, 20230909, 20231019, 20231020, 20231025, 20240704, 20240709, 20240816]"
Eknath Shinde,51718.0,56143.0,14080.0,1964-02-09T00:00:00Z,,India,Politician,"[20230701, 20240416, 20240603, 20240604, 20240915, 20241012, 20241122, 20241123, 20241125, 20241129, 20241204, 20250315, 20250323, 20250324]"
Elon Musk,405985.0,441823.0,513483.0,1971-06-28T00:00:00Z,,United States and South Africa,Entrepreneur,"[20240722, 20240723, 20240812, 20241105, 20241106, 20241112, 20250119, 20250120, 20250301, 20250528]"
Elton John,121132.0,85474.0,42175.0,1987-04-08T00:00:00Z,,United Kingdom,Celebrity,"[20230624, 20230625, 20230708]"
Eric Trump,48876.0,29192.0,8617.0,1984-01-06T00:00:00Z,,United States,Entrepreneur,"[20231102, 20240715, 20240716, 20240718, 20241105, 20250119, 20250120, 20250126]"
Evan Williams,1749.0,2578.0,1147.0,1972-03-31T00:00:00Z,,United States,Entrepreneur,"[20230313, 20231222, 20231223, 20240426, 20241012, 20241013, 20241019, 20241116, 20241119, 20241205, 20241219, 20241223, 20250107, 20250108, 20250111, 20250115, 20250220, 20250227]"
Fedor Emelianenko,113728.0,504.0,218.0,1976-09-28T00:00:00Z,,Russia,Celebrity,[20230204]
Gautam Adani,26607.0,27157.0,8447.0,1962-06-24T00:00:00Z,,India,Entrepreneur,"[20230106, 20230107, 20230126, 20230127, 20230130, 20230201, 20230202, 20230223, 20240104, 20240105, 20240302, 20240314, 20240805, 20240806, 20240829, 20241120, 20241121]"
Gavin Newsom,121938.0,108181.0,58935.0,1967-10-10T00:00:00Z,,United States,Politician,"[20231130, 20240627, 20240628, 20240720, 20240721, 20250108, 20250109, 20250124, 20250306]"
George Clooney,28644.0,43943.0,12885.0,1961-05-06T00:00:00Z,,United States,Celebrity,"[20240528, 20240529, 20240709, 20240710, 20240831, 20240901, 20240902, 20240927, 20250129, 20250416]"
George Soros,30161.0,17168.0,12134.0,1930-08-12T00:00:00Z,,United States and Hungary,Entrepreneur,"[20230216, 20230217, 20230330, 20230514, 20230515, 20230611, 20240425, 20250103, 20250104]"
Gianni Infantino,8622.0,4503.0,2619.0,1970-03-23T00:00:00Z,,Italy and Switzerland  ,Entrepreneur,"[20230226, 20230227, 20230315, 20230316, 20230329, 20230330, 20230610, 20230818, 20231030, 20231109, 20231110, 20240112, 20240712, 20240713, 20250119, 20250120, 20250515, 20250523]"
Gina Rinehart,6557.0,6616.0,3127.0,1954-02-09T00:00:00Z,,Australia,Entrepreneur,"[20240514, 20240515, 20240516, 20240805, 20250504]"
Giorgia Meloni,50491.0,43618.0,25403.0,1977-01-15T00:00:00Z,,Italy,Politician,"[20231019, 20231020, 20231201, 20240321, 20240613, 20240614, 20250416, 20250417]"
Graham Potter,122564.0,2747.0,1732.0,1975-05-20T00:00:00Z,,United Kingdom,Celebrity,"[20230112, 20230217, 20230218, 20230225, 20230226, 20230401, 20230402, 20240715]"
Greg Abbott,80322.0,72699.0,18418.0,1957-11-13T00:00:00Z,,United States,Politician,"[20230108, 20230122, 20230430, 20230507, 20240124, 20240125, 20240228, 20240229, 20240717, 20241105, 20241115, 20250119, 20250201, 20250325]"
Gretchen Whitmer,32102.0,44169.0,10224.0,1971-08-23T00:00:00Z,,United States,Politician,"[20230915, 20240627, 20240628, 20240718, 20240720, 20240721, 20240822, 20241010, 20250412, 20250413, 20250429]"
Gwyneth Paltrow,60339.0,20355.0,9364.0,1972-09-27T00:00:00Z,,United States,Entrepreneur,"[20230320, 20230321, 20230324, 20230329, 20230330, 20250318]"
Hakeem Jeffries,62892.0,48740.0,18966.0,1970-08-04T00:00:00Z,,United States,Politician,"[20230103, 20230106, 20231003, 20231016, 20231017, 20231024, 20240821, 20250102]"
Harrison Ford,54816.0,31777.0,14657.0,1942-07-13T00:00:00Z,,United States,Celebrity,"[20230121, 20230212, 20230312, 20230313, 20230517, 20230518, 20230627, 20230628, 20230715, 20231209, 20240114, 20240712, 20241212, 20250105, 20250209, 20250301, 20250419]"
Harry Kane,67371.0,21328.0,3608.0,1993-07-28T00:00:00Z,,United Kingdom,Celebrity,"[20230809, 20230810, 20230811, 20240615, 20240629, 20240705, 20240709, 20240713, 20240714]"
Harry Styles,77051.0,43773.0,10081.0,1994-02-01T00:00:00Z,,United Kingdom,Celebrity,"[20230131, 20230205, 20230206, 20230210, 20230211, 20230325, 20230326, 20230721, 20231109, 20240131, 20241016, 20241017]"
Hillary Clinton,90235.0,159510.0,29768.0,1947-10-26T00:00:00Z,,United States,Politician,"[20240720, 20240721, 20240819, 20241102, 20241105, 20250119, 20250120]"
Howard Schultz,6253.0,3248.0,1515.0,1953-07-19T00:00:00Z,,United States,Entrepreneur,"[20230328, 20230329, 20240506]"
Hugh Jackman,43746.0,44048.0,7564.0,1968-10-12T00:00:00Z,,Australia,Celebrity,"[20230914, 20230915, 20240722, 20240723, 20240725, 20240726, 20240803, 20250107, 20250527, 20250528]"
Hunter Biden,392687.0,408157.0,24560.0,1970-02-04T00:00:00Z,,United States,Entrepreneur,"[20230619, 20230725, 20240610, 20240611, 20241201, 20241202]"
Imran Khan,272676.0,159679.0,30579.0,1952-10-05T00:00:00Z,,Pakistan,Politician,"[20230313, 20230314, 20230317, 20230508, 20230509, 20230804, 20230805, 20240129, 20240130, 20240207, 20250502, 20250503, 20250509, 20250510]"
Isabel Diaz,36525.0,64521.0,25648.0,1966-07-27T00:00:00Z,,Spain,Politician,"[20230123, 20230528, 20230711, 20230712, 20231217, 20240312, 20240421, 20240528, 20240620, 20241012]"
Jack Dorsey,19120.0,6161.0,1171.0,1976-11-19T00:00:00Z,,United States,Entrepreneur,"[20230322, 20230323, 20230427, 20230430, 20230604, 20230612, 20230613, 20230701, 20240211, 20240212, 20240811, 20241122, 20241210, 20241211]"
Jack Ma,23119.0,2302.0,2155.0,1964-09-10T00:00:00Z,,People's Republic of China,Entrepreneur,"[20230106, 20230107, 20230924, 20230925]"
Jair Bolsonaro,71205.0,32663.0,11849.0,1955-03-21T00:00:00Z,,Brazil,Politician,"[20230107, 20230108, 20230113, 20230120, 20230126, 20230329, 20230330, 20230502, 20230503, 20230624, 20230627, 20230629, 20230630, 20230817, 20230818, 20230822, 20230823, 20240208, 20240224, 20250218, 20250325]"
Jamie Dimon,16286.0,11894.0,6847.0,1956-03-13T00:00:00Z,,United States,Entrepreneur,"[20230404, 20230407, 20230430, 20230530, 20230531, 20231028, 20240117, 20240118, 20240407, 20240408, 20240716, 20240717, 20241003, 20241114, 20241124, 20241125, 20250111, 20250112, 20250121, 20250207, 20250213, 20250214, 20250224, 20250312, 20250406, 20250407]"
Janet Yellen,137787.0,31102.0,3637.0,1946-08-13T00:00:00Z,,United States,Politician,"[20230223, 20230227, 20230310, 20230311, 20230312, 20230315, 20230316, 20230501, 20230702, 20230706, 20230707, 20230708, 20230716, 20230815, 20231015, 20240307, 20240625, 20241124, 20241227]"
Jason Aldean,31245.0,43408.0,19471.0,1977-02-28T00:00:00Z,,United States,Celebrity,"[20230715, 20230718, 20230719, 20230720, 20230721, 20240718]"
Jason Kelce,26338.0,45470.0,14966.0,1987-11-05T00:00:00Z,,United States,Celebrity,"[20230129, 20230212, 20231120, 20240115, 20240116, 20240121, 20240127, 20240211, 20240303, 20240304, 20241102, 20250209]"
Jeff Bezos,35655.0,45686.0,40158.0,1964-01-12T00:00:00Z,,United States,Entrepreneur,"[20230518, 20230522, 20230523, 20230726, 20231014, 20231103, 20231113, 20240304, 20240305, 20241025, 20241028, 20241221, 20241222, 20250119, 20250120, 20250413, 20250414, 20250524]"
Jennifer Aniston,56011.0,45448.0,15151.0,1969-02-11T00:00:00Z,,United States,Celebrity,"[20230330, 20230331, 20230401, 20231028, 20231029, 20250123, 20250124]"
Jennifer Lopez,86491.0,126768.0,34907.0,1969-07-24T00:00:00Z,,United States,Celebrity,"[20230127, 20230128, 20230511, 20230512, 20230513, 20230726, 20240516, 20240524, 20240525, 20240531, 20240820, 20240821, 20250526]"
Jerome Powell,110194.0,98540.0,41669.0,1953-02-04T00:00:00Z,,United States,Politician,"[20230109, 20230131, 20230206, 20230306, 20230307, 20230321, 20230824, 20240430, 20240822, 20240917, 20241106, 20241107, 20241217, 20241218, 20250128, 20250318, 20250403, 20250415, 20250416, 20250420, 20250421, 20250506]"
Jill Biden,101951.0,84244.0,14679.0,1951-06-03T00:00:00Z,,United States,Celebrity,"[20230111, 20230205, 20230207, 20230208, 20230403, 20230404, 20230505, 20230904, 20240307, 20240412, 20240605, 20240627, 20240628, 20240720, 20240721, 20240724, 20240819, 20241105, 20241106, 20241206, 20250119, 20250518]"
Jim Jordan,92584.0,20238.0,4023.0,1964-02-17T00:00:00Z,,United States,Politician,"[20230103, 20230410, 20230411, 20230622, 20230907, 20231003, 20231004, 20231012, 20231013, 20231016, 20231017, 20240914, 20240915]"
Jimmy Fallon,39373.0,38406.0,14399.0,1974-09-19T00:00:00Z,,United States,Celebrity,"[20230428, 20230907, 20230908, 20231020, 20231021, 20240810, 20250113]"
Jimmy Kimmel,35215.0,52032.0,9358.0,1967-11-13T00:00:00Z,,United States,Celebrity,"[20230312, 20230517, 20230518, 20240102, 20240103, 20240108, 20240310, 20241106, 20241107, 20250520]"
Joe Biden,2111874.0,2489224.0,440975.0,1942-11-20T00:00:00Z,,United States,Politician,"[20230601, 20240627, 20240628, 20240711, 20240717, 20240718, 20240720, 20240721, 20241105, 20250517, 20250518]"
Johnny Depp,79060.0,25819.0,7243.0,1963-06-09T00:00:00Z,,United States,Celebrity,"[20230111, 20230515, 20230516, 20230517, 20230608, 20230609, 20230721, 20230724, 20230812, 20230815, 20230816, 20230817, 20231215, 20240127, 20240208, 20240326, 20240521, 20240922, 20241026]"
Jordan Peterson,5901.0,5357.0,2927.0,1962-06-12T00:00:00Z,,Canada,Celebrity,"[20230103, 20230104, 20230128, 20230311, 20230312, 20230823, 20231007, 20231031, 20240302, 20240618, 20240722, 20240723, 20241018, 20241119, 20241120, 20250103, 20250423, 20250525, 20250526]"
Julian Alvarez,31053.0,42482.0,18204.0,2000-01-01T00:00:00Z,,Argentina,Celebrity,"[20230130, 20230516, 20230517, 20230520, 20230609, 20230610, 20231221, 20231222, 20240416, 20240620, 20240709, 20240714, 20240805, 20240806, 20240811, 20241121, 20250303, 20250311, 20250312, 20250325]"
Justin Bieber,57289.0,52067.0,31640.0,1994-03-01T00:00:00Z,,Canada,Celebrity,"[20230228, 20230304, 20230305, 20231125, 20240211, 20240229, 20240301, 20240508, 20240509, 20240705, 20240823, 20240824, 20240905, 20240906, 20240920, 20240921, 20240922, 20240923, 20240924]"
Justin Timberlake,39748.0,54031.0,6117.0,1981-01-31T00:00:00Z,,United States,Celebrity,"[20231017, 20240125, 20240617, 20240618]"
Justin Trudeau,190036.0,165988.0,117260.0,1971-12-25T00:00:00Z,,Canada,Politician,"[20230801, 20230802, 20241216, 20250105, 20250106, 20250309]"
Kane Brown,36722.0,40150.0,14356.0,1993-10-21T00:00:00Z,,United States,Celebrity,"[20230211, 20230402, 20230919, 20231231, 20240512, 20240619, 20240620, 20240718, 20240719, 20240926, 20241006, 20241231]"
Kanye West,108068.0,68947.0,38606.0,1977-06-08T00:00:00Z,,United States,Celebrity,"[20250202, 20250203]"
Karim Benzema,122500.0,7463.0,1937.0,1987-12-19T00:00:00Z,,France,Celebrity,"[20230428, 20230531, 20230603, 20230604, 20231017, 20231018, 20231229, 20231230, 20250523]"
Kathy Hochul,66629.0,62809.0,28948.0,1958-08-27T00:00:00Z,,United States,Politician,"[20240112, 20240306, 20240328, 20240329, 20240507, 20240717, 20240725, 20240819, 20240902, 20240903, 20250212, 20250213, 20250217]"
Katy Perry,64796.0,61352.0,39085.0,1964-01-01T00:00:00Z,,United States,Celebrity,"[20230506, 20240506, 20240711, 20240911, 20240912, 20240920, 20240927, 20250413, 20250414]"
Keir Starmer,175333.0,476416.0,211383.0,1962-09-02T00:00:00Z,,United Kingdom,Politician,"[20240704, 20240705]"
Keith Urban,34025.0,72266.0,17600.0,1967-10-26T00:00:00Z,,United States and Australia,Celebrity,"[20230402, 20230521, 20231219, 20240205, 20240407, 20240408, 20240427, 20240428, 20240520, 20240625, 20241026, 20241029, 20241231, 20250319, 20250508]"
Kelly Clarkson,62155.0,51593.0,28724.0,1982-04-24T00:00:00Z,,United States,Celebrity,"[20230209, 20230327, 20230512, 20230921, 20231013, 20231014, 20231129, 20231207, 20231220, 20231221, 20240103, 20240104, 20240204, 20240513, 20240514, 20240725, 20240726, 20241204, 20250312]"
Kelsea Ballerini,37032.0,36464.0,22339.0,1993-09-12T00:00:00Z,,United States,Celebrity,"[20230113, 20230213, 20230214, 20230221, 20230222, 20230304, 20230305, 20230402, 20230403, 20230629, 20230810, 20230912, 20230928, 20231108, 20240204, 20240407, 20241024, 20241028, 20241029, 20241120, 20250203, 20250210, 20250217]"
Ken Griffin,7914.0,4992.0,1451.0,1968-10-15T00:00:00Z,,United States,Entrepreneur,"[20230122, 20230123, 20230313, 20230410, 20230411, 20231023, 20231111, 20240130, 20240131, 20240424, 20240425, 20240717, 20240718, 20250423]"
Kendrick Lamar,33825.0,88467.0,70837.0,1987-06-17T00:00:00Z,,United States,Celebrity,"[20240503, 20240504, 20250209, 20250210]"
Kevin Costner,40597.0,42674.0,9904.0,1955-01-18T00:00:00Z,,United States,Celebrity,"[20230110, 20230502, 20230503, 20230901, 20231207, 20231208, 20240518, 20240519, 20240520, 20240616, 20241110, 20241228]"
Kim Kardashian,129601.0,75968.0,38207.0,1980-10-21T00:00:00Z,,United States,Celebrity,"[20230426, 20230501, 20230629, 20230630, 20230706, 20230721, 20230919, 20230920, 20230929, 20231108, 20240418, 20240419, 20240505, 20240506, 20240507, 20240711, 20240712, 20240713, 20250202, 20250203, 20250505, 20250512]"
King Charles,340150.0,248707.0,62729.0,1988-05-06T00:00:00Z,,United Kingdom,Politician,"[20230505, 20230506, 20240204, 20240205, 20240317]"
Kylie Jenner,48301.0,30968.0,17301.0,1997-08-10T00:00:00Z,,United States,Celebrity,"[20230121, 20230406, 20230407, 20230904, 20230905, 20230910, 20240107, 20240108, 20240423, 20240424, 20250105, 20250106, 20250215, 20250302, 20250303]"
Lady Gaga,80836.0,86716.0,73508.0,1986-03-28T00:00:00Z,,United States,Celebrity,"[20230312, 20240725, 20240726, 20250202, 20250306, 20250325, 20250402, 20250411, 20250412, 20250503]"
Larry Ellison,6202.0,6991.0,7408.0,1944-08-17T00:00:00Z,,United States,Entrepreneur,"[20230112, 20240916, 20241121, 20241122, 20241125, 20241126, 20241222, 20241228, 20250120, 20250121]"
Larry Fink,5209.0,4734.0,3400.0,1952-11-02T00:00:00Z,,United States,Entrepreneur,"[20230802, 20230803, 20230816, 20240326, 20240327, 20240714, 20240721, 20240728, 20241112, 20241113, 20241229, 20250112, 20250122, 20250123, 20250330, 20250331, 20250406, 20250407, 20250410]"
Larry Page,5754.0,4842.0,1534.0,1973-03-26T00:00:00Z,,United States,Entrepreneur,"[20230417, 20230418, 20230508, 20230712, 20230926, 20240402, 20240530, 20240722, 20240809, 20241124, 20250119, 20250120, 20250210, 20250306, 20250316, 20250317]"
Lewis Hamilton,73405.0,44704.0,24407.0,1984-11-21T00:00:00Z,,United Kingdom,Celebrity,"[20230510, 20230511, 20230604, 20230708, 20240131, 20240201, 20240706, 20240707, 20241207]"
